"flex","curva","valor"
0.49415692821369,"Sesgo cuadrático (bias²)",0.115144745973395
0.49415692821369,"Varianza",0.134305088335874
0.49415692821369,"Error de Bayes (irreducible)",0.06
0.49415692821369,"Error de prueba (Test MSE)",0.309449834309269
0.49415692821369,"Error de entrenamiento",0.34042324296755
0.495826377295493,"Sesgo cuadrático (bias²)",0.114385968823944
0.495826377295493,"Varianza",0.135214088032085
0.495826377295493,"Error de Bayes (irreducible)",0.06
0.495826377295493,"Error de prueba (Test MSE)",0.309600056856029
0.495826377295493,"Error de entrenamiento",0.339587682308578
0.497495826377296,"Sesgo cuadrático (bias²)",0.113629700028707
0.497495826377296,"Varianza",0.136126153494556
0.497495826377296,"Error de Bayes (irreducible)",0.06
0.497495826377296,"Error de prueba (Test MSE)",0.309755853523262
0.497495826377296,"Error de entrenamiento",0.338752400355629
0.499165275459099,"Sesgo cuadrático (bias²)",0.112875939587682
0.499165275459099,"Varianza",0.137041284723287
0.499165275459099,"Error de Bayes (irreducible)",0.06
0.499165275459099,"Error de prueba (Test MSE)",0.309917224310969
0.499165275459099,"Error de entrenamiento",0.337917397108704
0.500834724540901,"Sesgo cuadrático (bias²)",0.112124687500871
0.500834724540901,"Varianza",0.137959481718278
0.500834724540901,"Error de Bayes (irreducible)",0.06
0.500834724540901,"Error de prueba (Test MSE)",0.310084169219149
0.500834724540901,"Error de entrenamiento",0.337082672567802
0.502504173622704,"Sesgo cuadrático (bias²)",0.111375943768273
0.502504173622704,"Varianza",0.13888074447953
0.502504173622704,"Error de Bayes (irreducible)",0.06
0.502504173622704,"Error de prueba (Test MSE)",0.310256688247803
0.502504173622704,"Error de entrenamiento",0.336248226732924
0.504173622704507,"Sesgo cuadrático (bias²)",0.110629708389887
0.504173622704507,"Varianza",0.139805073007043
0.504173622704507,"Error de Bayes (irreducible)",0.06
0.504173622704507,"Error de prueba (Test MSE)",0.31043478139693
0.504173622704507,"Error de entrenamiento",0.33541405960407
0.50584307178631,"Sesgo cuadrático (bias²)",0.109885981365715
0.50584307178631,"Varianza",0.140732467300816
0.50584307178631,"Error de Bayes (irreducible)",0.06
0.50584307178631,"Error de prueba (Test MSE)",0.310618448666531
0.50584307178631,"Error de entrenamiento",0.33458017118124
0.507512520868113,"Sesgo cuadrático (bias²)",0.109144762695756
0.507512520868113,"Varianza",0.141662927360849
0.507512520868113,"Error de Bayes (irreducible)",0.06
0.507512520868113,"Error de prueba (Test MSE)",0.310807690056605
0.507512520868113,"Error de entrenamiento",0.333746561464433
0.509181969949916,"Sesgo cuadrático (bias²)",0.10840605238001
0.509181969949916,"Varianza",0.142596453187143
0.509181969949916,"Error de Bayes (irreducible)",0.06
0.509181969949916,"Error de prueba (Test MSE)",0.311002505567153
0.509181969949916,"Error de entrenamiento",0.33291323045365
0.51085141903172,"Sesgo cuadrático (bias²)",0.107669850418477
0.51085141903172,"Varianza",0.143533044779697
0.51085141903172,"Error de Bayes (irreducible)",0.06
0.51085141903172,"Error de prueba (Test MSE)",0.311202895198174
0.51085141903172,"Error de entrenamiento",0.33208017814889
0.512520868113523,"Sesgo cuadrático (bias²)",0.106936156811157
0.512520868113523,"Varianza",0.144472702138511
0.512520868113523,"Error de Bayes (irreducible)",0.06
0.512520868113523,"Error de prueba (Test MSE)",0.311408858949668
0.512520868113523,"Error de entrenamiento",0.331247404550154
0.514190317195326,"Sesgo cuadrático (bias²)",0.10620497155805
0.514190317195326,"Varianza",0.145415425263586
0.514190317195326,"Error de Bayes (irreducible)",0.06
0.514190317195326,"Error de prueba (Test MSE)",0.311620396821637
0.514190317195326,"Error de entrenamiento",0.330414909657442
0.515859766277129,"Sesgo cuadrático (bias²)",0.105476294659156
0.515859766277129,"Varianza",0.146361214154922
0.515859766277129,"Error de Bayes (irreducible)",0.06
0.515859766277129,"Error de prueba (Test MSE)",0.311837508814078
0.515859766277129,"Error de entrenamiento",0.329582693470754
0.517529215358932,"Sesgo cuadrático (bias²)",0.104750126114476
0.517529215358932,"Varianza",0.147310068812517
0.517529215358932,"Error de Bayes (irreducible)",0.06
0.517529215358932,"Error de prueba (Test MSE)",0.312060194926993
0.517529215358932,"Error de entrenamiento",0.328750755990089
0.519198664440735,"Sesgo cuadrático (bias²)",0.104026465924008
0.519198664440735,"Varianza",0.148261989236373
0.519198664440735,"Error de Bayes (irreducible)",0.06
0.519198664440735,"Error de prueba (Test MSE)",0.312288455160381
0.519198664440735,"Error de entrenamiento",0.327919097215448
0.520868113522538,"Sesgo cuadrático (bias²)",0.103305314087753
0.520868113522538,"Varianza",0.14921697542649
0.520868113522538,"Error de Bayes (irreducible)",0.06
0.520868113522538,"Error de prueba (Test MSE)",0.312522289514243
0.520868113522538,"Error de entrenamiento",0.327087717146831
0.522537562604341,"Sesgo cuadrático (bias²)",0.102586670605712
0.522537562604341,"Varianza",0.150175027382867
0.522537562604341,"Error de Bayes (irreducible)",0.06
0.522537562604341,"Error de prueba (Test MSE)",0.312761697988579
0.522537562604341,"Error de entrenamiento",0.326256615784237
0.524207011686144,"Sesgo cuadrático (bias²)",0.101870535477883
0.524207011686144,"Varianza",0.151136145105504
0.524207011686144,"Error de Bayes (irreducible)",0.06
0.524207011686144,"Error de prueba (Test MSE)",0.313006680583387
0.524207011686144,"Error de entrenamiento",0.325425793127667
0.525876460767947,"Sesgo cuadrático (bias²)",0.101156908704268
0.525876460767947,"Varianza",0.152100328594402
0.525876460767947,"Error de Bayes (irreducible)",0.06
0.525876460767947,"Error de prueba (Test MSE)",0.31325723729867
0.525876460767947,"Error de entrenamiento",0.32459524917712
0.52754590984975,"Sesgo cuadrático (bias²)",0.100445790284865
0.52754590984975,"Varianza",0.15306757784956
0.52754590984975,"Error de Bayes (irreducible)",0.06
0.52754590984975,"Error de prueba (Test MSE)",0.313513368134426
0.52754590984975,"Error de entrenamiento",0.323764983932598
0.529215358931553,"Sesgo cuadrático (bias²)",0.0997371802196761
0.529215358931553,"Varianza",0.154037892870979
0.529215358931553,"Error de Bayes (irreducible)",0.06
0.529215358931553,"Error de prueba (Test MSE)",0.313775073090655
0.529215358931553,"Error de entrenamiento",0.322934997394099
0.530884808013356,"Sesgo cuadrático (bias²)",0.0990310785086998
0.530884808013356,"Varianza",0.155011273658658
0.530884808013356,"Error de Bayes (irreducible)",0.06
0.530884808013356,"Error de prueba (Test MSE)",0.314042352167357
0.530884808013356,"Error de entrenamiento",0.322105289561623
0.532554257095159,"Sesgo cuadrático (bias²)",0.0983274851519366
0.532554257095159,"Varianza",0.155987720212597
0.532554257095159,"Error de Bayes (irreducible)",0.06
0.532554257095159,"Error de prueba (Test MSE)",0.314315205364534
0.532554257095159,"Error de entrenamiento",0.321275860435172
0.534223706176962,"Sesgo cuadrático (bias²)",0.0976264001493864
0.534223706176962,"Varianza",0.156967232532797
0.534223706176962,"Error de Bayes (irreducible)",0.06
0.534223706176962,"Error de prueba (Test MSE)",0.314593632682183
0.534223706176962,"Error de entrenamiento",0.320446710014744
0.535893155258765,"Sesgo cuadrático (bias²)",0.0969278235010493
0.535893155258765,"Varianza",0.157949810619257
0.535893155258765,"Error de Bayes (irreducible)",0.06
0.535893155258765,"Error de prueba (Test MSE)",0.314877634120306
0.535893155258765,"Error de entrenamiento",0.319617838300339
0.537562604340568,"Sesgo cuadrático (bias²)",0.0962317552069253
0.537562604340568,"Varianza",0.158935454471977
0.537562604340568,"Error de Bayes (irreducible)",0.06
0.537562604340568,"Error de prueba (Test MSE)",0.315167209678903
0.537562604340568,"Error de entrenamiento",0.318789245291958
0.539232053422371,"Sesgo cuadrático (bias²)",0.0955381952670143
0.539232053422371,"Varianza",0.159924164090959
0.539232053422371,"Error de Bayes (irreducible)",0.06
0.539232053422371,"Error de prueba (Test MSE)",0.315462359357973
0.539232053422371,"Error de entrenamiento",0.317960930989601
0.540901502504174,"Sesgo cuadrático (bias²)",0.0948471436813164
0.540901502504174,"Varianza",0.1609159394762
0.540901502504174,"Error de Bayes (irreducible)",0.06
0.540901502504174,"Error de prueba (Test MSE)",0.315763083157516
0.540901502504174,"Error de entrenamiento",0.317132895393268
0.542570951585977,"Sesgo cuadrático (bias²)",0.0941586004498315
0.542570951585977,"Varianza",0.161910780627702
0.542570951585977,"Error de Bayes (irreducible)",0.06
0.542570951585977,"Error de prueba (Test MSE)",0.316069381077533
0.542570951585977,"Error de entrenamiento",0.316305138502958
0.54424040066778,"Sesgo cuadrático (bias²)",0.0934725655725597
0.54424040066778,"Varianza",0.162908687545464
0.54424040066778,"Error de Bayes (irreducible)",0.06
0.54424040066778,"Error de prueba (Test MSE)",0.316381253118024
0.54424040066778,"Error de entrenamiento",0.315477660318672
0.545909849749583,"Sesgo cuadrático (bias²)",0.092789039049501
0.545909849749583,"Varianza",0.163909660229487
0.545909849749583,"Error de Bayes (irreducible)",0.06
0.545909849749583,"Error de prueba (Test MSE)",0.316698699278988
0.545909849749583,"Error de entrenamiento",0.31465046084041
0.547579298831386,"Sesgo cuadrático (bias²)",0.0921080208806553
0.547579298831386,"Varianza",0.16491369867977
0.547579298831386,"Error de Bayes (irreducible)",0.06
0.547579298831386,"Error de prueba (Test MSE)",0.317021719560425
0.547579298831386,"Error de entrenamiento",0.313823540068171
0.549248747913189,"Sesgo cuadrático (bias²)",0.0914295110660227
0.549248747913189,"Varianza",0.165920802896313
0.549248747913189,"Error de Bayes (irreducible)",0.06
0.549248747913189,"Error de prueba (Test MSE)",0.317350313962336
0.549248747913189,"Error de entrenamiento",0.312996898001956
0.550918196994992,"Sesgo cuadrático (bias²)",0.0907535096056031
0.550918196994992,"Varianza",0.166930972879117
0.550918196994992,"Error de Bayes (irreducible)",0.06
0.550918196994992,"Error de prueba (Test MSE)",0.31768448248472
0.550918196994992,"Error de entrenamiento",0.312170534641765
0.552587646076795,"Sesgo cuadrático (bias²)",0.0900800164993966
0.552587646076795,"Varianza",0.167944208628181
0.552587646076795,"Error de Bayes (irreducible)",0.06
0.552587646076795,"Error de prueba (Test MSE)",0.318024225127578
0.552587646076795,"Error de entrenamiento",0.311344449987598
0.554257095158598,"Sesgo cuadrático (bias²)",0.0894090317474032
0.554257095158598,"Varianza",0.168960510143506
0.554257095158598,"Error de Bayes (irreducible)",0.06
0.554257095158598,"Error de prueba (Test MSE)",0.318369541890909
0.554257095158598,"Error de entrenamiento",0.310518644039454
0.555926544240401,"Sesgo cuadrático (bias²)",0.0887405553496228
0.555926544240401,"Varianza",0.169979877425091
0.555926544240401,"Error de Bayes (irreducible)",0.06
0.555926544240401,"Error de prueba (Test MSE)",0.318720432774714
0.555926544240401,"Error de entrenamiento",0.309693116797333
0.557595993322204,"Sesgo cuadrático (bias²)",0.0880745873060555
0.557595993322204,"Varianza",0.171002310472936
0.557595993322204,"Error de Bayes (irreducible)",0.06
0.557595993322204,"Error de prueba (Test MSE)",0.319076897778992
0.557595993322204,"Error de entrenamiento",0.308867868261237
0.559265442404007,"Sesgo cuadrático (bias²)",0.0874111276167012
0.559265442404007,"Varianza",0.172027809287042
0.559265442404007,"Error de Bayes (irreducible)",0.06
0.559265442404007,"Error de prueba (Test MSE)",0.319438936903743
0.559265442404007,"Error de entrenamiento",0.308042898431164
0.56093489148581,"Sesgo cuadrático (bias²)",0.08675017628156
0.56093489148581,"Varianza",0.173056373867408
0.56093489148581,"Error de Bayes (irreducible)",0.06
0.56093489148581,"Error de prueba (Test MSE)",0.319806550148968
0.56093489148581,"Error de entrenamiento",0.307218207307114
0.562604340567613,"Sesgo cuadrático (bias²)",0.0860917333006318
0.562604340567613,"Varianza",0.174088004214035
0.562604340567613,"Error de Bayes (irreducible)",0.06
0.562604340567613,"Error de prueba (Test MSE)",0.320179737514667
0.562604340567613,"Error de entrenamiento",0.306393794889089
0.564273789649416,"Sesgo cuadrático (bias²)",0.0854357986739167
0.564273789649416,"Varianza",0.175122700326922
0.564273789649416,"Error de Bayes (irreducible)",0.06
0.564273789649416,"Error de prueba (Test MSE)",0.320558499000839
0.564273789649416,"Error de entrenamiento",0.305569661177087
0.565943238731219,"Sesgo cuadrático (bias²)",0.0847823724014147
0.565943238731219,"Varianza",0.17616046220607
0.565943238731219,"Error de Bayes (irreducible)",0.06
0.565943238731219,"Error de prueba (Test MSE)",0.320942834607484
0.565943238731219,"Error de entrenamiento",0.304745806171109
0.567612687813022,"Sesgo cuadrático (bias²)",0.0841314544831257
0.567612687813022,"Varianza",0.177201289851478
0.567612687813022,"Error de Bayes (irreducible)",0.06
0.567612687813022,"Error de prueba (Test MSE)",0.321332744334603
0.567612687813022,"Error de entrenamiento",0.303922229871154
0.569282136894825,"Sesgo cuadrático (bias²)",0.0834830449190498
0.569282136894825,"Varianza",0.178245183263146
0.569282136894825,"Error de Bayes (irreducible)",0.06
0.569282136894825,"Error de prueba (Test MSE)",0.321728228182196
0.569282136894825,"Error de entrenamiento",0.303098932277223
0.570951585976628,"Sesgo cuadrático (bias²)",0.082837143709187
0.570951585976628,"Varianza",0.179292142441075
0.570951585976628,"Error de Bayes (irreducible)",0.06
0.570951585976628,"Error de prueba (Test MSE)",0.322129286150262
0.570951585976628,"Error de entrenamiento",0.302275913389316
0.572621035058431,"Sesgo cuadrático (bias²)",0.0821937508535372
0.572621035058431,"Varianza",0.180342167385264
0.572621035058431,"Error de Bayes (irreducible)",0.06
0.572621035058431,"Error de prueba (Test MSE)",0.322535918238801
0.572621035058431,"Error de entrenamiento",0.301453173207432
0.574290484140234,"Sesgo cuadrático (bias²)",0.0815528663521004
0.574290484140234,"Varianza",0.181395258095713
0.574290484140234,"Error de Bayes (irreducible)",0.06
0.574290484140234,"Error de prueba (Test MSE)",0.322948124447814
0.574290484140234,"Error de entrenamiento",0.300630711731573
0.575959933222037,"Sesgo cuadrático (bias²)",0.0809144902048768
0.575959933222037,"Varianza",0.182451414572423
0.575959933222037,"Error de Bayes (irreducible)",0.06
0.575959933222037,"Error de prueba (Test MSE)",0.3233659047773
0.575959933222037,"Error de entrenamiento",0.299808528961736
0.57762938230384,"Sesgo cuadrático (bias²)",0.0802786224118662
0.57762938230384,"Varianza",0.183510636815394
0.57762938230384,"Error de Bayes (irreducible)",0.06
0.57762938230384,"Error de prueba (Test MSE)",0.32378925922726
0.57762938230384,"Error de entrenamiento",0.298986624897924
0.579298831385643,"Sesgo cuadrático (bias²)",0.0796452629730686
0.579298831385643,"Varianza",0.184572924824624
0.579298831385643,"Error de Bayes (irreducible)",0.06
0.579298831385643,"Error de prueba (Test MSE)",0.324218187797693
0.579298831385643,"Error de entrenamiento",0.298164999540135
0.580968280467446,"Sesgo cuadrático (bias²)",0.0790144118884842
0.580968280467446,"Varianza",0.185638278600115
0.580968280467446,"Error de Bayes (irreducible)",0.06
0.580968280467446,"Error de prueba (Test MSE)",0.3246526904886
0.580968280467446,"Error de entrenamiento",0.29734365288837
0.582637729549249,"Sesgo cuadrático (bias²)",0.0783860691581127
0.582637729549249,"Varianza",0.186706698141867
0.582637729549249,"Error de Bayes (irreducible)",0.06
0.582637729549249,"Error de prueba (Test MSE)",0.32509276729998
0.582637729549249,"Error de entrenamiento",0.296522584942628
0.584307178631052,"Sesgo cuadrático (bias²)",0.0777602347819543
0.584307178631052,"Varianza",0.187778183449879
0.584307178631052,"Error de Bayes (irreducible)",0.06
0.584307178631052,"Error de prueba (Test MSE)",0.325538418231833
0.584307178631052,"Error de entrenamiento",0.29570179570291
0.585976627712855,"Sesgo cuadrático (bias²)",0.077136908760009
0.585976627712855,"Varianza",0.188852734524151
0.585976627712855,"Error de Bayes (irreducible)",0.06
0.585976627712855,"Error de prueba (Test MSE)",0.32598964328416
0.585976627712855,"Error de entrenamiento",0.294881285169216
0.587646076794658,"Sesgo cuadrático (bias²)",0.0765160910922768
0.587646076794658,"Varianza",0.189930351364684
0.587646076794658,"Error de Bayes (irreducible)",0.06
0.587646076794658,"Error de prueba (Test MSE)",0.326446442456961
0.587646076794658,"Error de entrenamiento",0.294061053341546
0.589315525876461,"Sesgo cuadrático (bias²)",0.0758977817787576
0.589315525876461,"Varianza",0.191011033971477
0.589315525876461,"Error de Bayes (irreducible)",0.06
0.589315525876461,"Error de prueba (Test MSE)",0.326908815750235
0.589315525876461,"Error de entrenamiento",0.293241100219899
0.590984974958264,"Sesgo cuadrático (bias²)",0.0752819808194515
0.590984974958264,"Varianza",0.192094782344531
0.590984974958264,"Error de Bayes (irreducible)",0.06
0.590984974958264,"Error de prueba (Test MSE)",0.327376763163982
0.590984974958264,"Error de entrenamiento",0.292421425804276
0.592654424040067,"Sesgo cuadrático (bias²)",0.0746686882143584
0.592654424040067,"Varianza",0.193181596483845
0.592654424040067,"Error de Bayes (irreducible)",0.06
0.592654424040067,"Error de prueba (Test MSE)",0.327850284698203
0.592654424040067,"Error de entrenamiento",0.291602030094676
0.59432387312187,"Sesgo cuadrático (bias²)",0.0740579039634783
0.59432387312187,"Varianza",0.194271476389419
0.59432387312187,"Error de Bayes (irreducible)",0.06
0.59432387312187,"Error de prueba (Test MSE)",0.328329380352898
0.59432387312187,"Error de entrenamiento",0.290782913091101
0.595993322203673,"Sesgo cuadrático (bias²)",0.0734496280668114
0.595993322203673,"Varianza",0.195364422061254
0.595993322203673,"Error de Bayes (irreducible)",0.06
0.595993322203673,"Error de prueba (Test MSE)",0.328814050128065
0.595993322203673,"Error de entrenamiento",0.289964074793548
0.597662771285476,"Sesgo cuadrático (bias²)",0.0728438605243575
0.597662771285476,"Varianza",0.196460433499349
0.597662771285476,"Error de Bayes (irreducible)",0.06
0.597662771285476,"Error de prueba (Test MSE)",0.329304294023707
0.597662771285476,"Error de entrenamiento",0.28914551520202
0.599332220367279,"Sesgo cuadrático (bias²)",0.0722406013361167
0.599332220367279,"Varianza",0.197559510703705
0.599332220367279,"Error de Bayes (irreducible)",0.06
0.599332220367279,"Error de prueba (Test MSE)",0.329800112039822
0.599332220367279,"Error de entrenamiento",0.288327234316515
0.601001669449082,"Sesgo cuadrático (bias²)",0.0716398505020889
0.601001669449082,"Varianza",0.198661653674321
0.601001669449082,"Error de Bayes (irreducible)",0.06
0.601001669449082,"Error de prueba (Test MSE)",0.33030150417641
0.601001669449082,"Error de entrenamiento",0.287509232137034
0.602671118530885,"Sesgo cuadrático (bias²)",0.0710416080222742
0.602671118530885,"Varianza",0.199766862411197
0.602671118530885,"Error de Bayes (irreducible)",0.06
0.602671118530885,"Error de prueba (Test MSE)",0.330808470433472
0.602671118530885,"Error de entrenamiento",0.286691508663577
0.604340567612688,"Sesgo cuadrático (bias²)",0.0704458738966725
0.604340567612688,"Varianza",0.200875136914334
0.604340567612688,"Error de Bayes (irreducible)",0.06
0.604340567612688,"Error de prueba (Test MSE)",0.331321010811007
0.604340567612688,"Error de entrenamiento",0.285874063896143
0.606010016694491,"Sesgo cuadrático (bias²)",0.0698526481252839
0.606010016694491,"Varianza",0.201986477183731
0.606010016694491,"Error de Bayes (irreducible)",0.06
0.606010016694491,"Error de prueba (Test MSE)",0.331839125309015
0.606010016694491,"Error de entrenamiento",0.285056897834733
0.607679465776294,"Sesgo cuadrático (bias²)",0.0692619307081084
0.607679465776294,"Varianza",0.203100883219389
0.607679465776294,"Error de Bayes (irreducible)",0.06
0.607679465776294,"Error de prueba (Test MSE)",0.332362813927497
0.607679465776294,"Error de entrenamiento",0.284240010479346
0.609348914858097,"Sesgo cuadrático (bias²)",0.0686737216451459
0.609348914858097,"Varianza",0.204218355021307
0.609348914858097,"Error de Bayes (irreducible)",0.06
0.609348914858097,"Error de prueba (Test MSE)",0.332892076666453
0.609348914858097,"Error de entrenamiento",0.283423401829984
0.6110183639399,"Sesgo cuadrático (bias²)",0.0680880209363965
0.6110183639399,"Varianza",0.205338892589486
0.6110183639399,"Error de Bayes (irreducible)",0.06
0.6110183639399,"Error de prueba (Test MSE)",0.333426913525882
0.6110183639399,"Error de entrenamiento",0.282607071886645
0.612687813021703,"Sesgo cuadrático (bias²)",0.0675048285818601
0.612687813021703,"Varianza",0.206462495923924
0.612687813021703,"Error de Bayes (irreducible)",0.06
0.612687813021703,"Error de prueba (Test MSE)",0.333967324505785
0.612687813021703,"Error de entrenamiento",0.281791020649329
0.614357262103506,"Sesgo cuadrático (bias²)",0.0669241445815369
0.614357262103506,"Varianza",0.207589165024624
0.614357262103506,"Error de Bayes (irreducible)",0.06
0.614357262103506,"Error de prueba (Test MSE)",0.334513309606161
0.614357262103506,"Error de entrenamiento",0.280975248118038
0.616026711185309,"Sesgo cuadrático (bias²)",0.0663459689354266
0.616026711185309,"Varianza",0.208718899891583
0.616026711185309,"Error de Bayes (irreducible)",0.06
0.616026711185309,"Error de prueba (Test MSE)",0.33506486882701
0.616026711185309,"Error de entrenamiento",0.28015975429277
0.617696160267112,"Sesgo cuadrático (bias²)",0.0657703016435294
0.617696160267112,"Varianza",0.209851700524803
0.617696160267112,"Error de Bayes (irreducible)",0.06
0.617696160267112,"Error de prueba (Test MSE)",0.335622002168333
0.617696160267112,"Error de entrenamiento",0.279344539173525
0.619365609348915,"Sesgo cuadrático (bias²)",0.0651971427058453
0.619365609348915,"Varianza",0.210987566924284
0.619365609348915,"Error de Bayes (irreducible)",0.06
0.619365609348915,"Error de prueba (Test MSE)",0.336184709630129
0.619365609348915,"Error de entrenamiento",0.278529602760304
0.621035058430718,"Sesgo cuadrático (bias²)",0.0646264921223742
0.621035058430718,"Varianza",0.212126499090025
0.621035058430718,"Error de Bayes (irreducible)",0.06
0.621035058430718,"Error de prueba (Test MSE)",0.336752991212399
0.621035058430718,"Error de entrenamiento",0.277714945053107
0.622704507512521,"Sesgo cuadrático (bias²)",0.0640583498931162
0.622704507512521,"Varianza",0.213268497022026
0.622704507512521,"Error de Bayes (irreducible)",0.06
0.622704507512521,"Error de prueba (Test MSE)",0.337326846915142
0.622704507512521,"Error de entrenamiento",0.276900566051934
0.624373956594324,"Sesgo cuadrático (bias²)",0.0634927160180713
0.624373956594324,"Varianza",0.214413560720288
0.624373956594324,"Error de Bayes (irreducible)",0.06
0.624373956594324,"Error de prueba (Test MSE)",0.337906276738359
0.624373956594324,"Error de entrenamiento",0.276086465756784
0.626043405676127,"Sesgo cuadrático (bias²)",0.0629295904972394
0.626043405676127,"Varianza",0.21556169018481
0.626043405676127,"Error de Bayes (irreducible)",0.06
0.626043405676127,"Error de prueba (Test MSE)",0.338491280682049
0.626043405676127,"Error de entrenamiento",0.275272644167658
0.62771285475793,"Sesgo cuadrático (bias²)",0.0623689733306206
0.62771285475793,"Varianza",0.216712885415593
0.62771285475793,"Error de Bayes (irreducible)",0.06
0.62771285475793,"Error de prueba (Test MSE)",0.339081858746213
0.62771285475793,"Error de entrenamiento",0.274459101284556
0.629382303839733,"Sesgo cuadrático (bias²)",0.0618108645182148
0.629382303839733,"Varianza",0.217867146412635
0.629382303839733,"Error de Bayes (irreducible)",0.06
0.629382303839733,"Error de prueba (Test MSE)",0.33967801093085
0.629382303839733,"Error de entrenamiento",0.273645837107477
0.631051752921536,"Sesgo cuadrático (bias²)",0.0612552640600221
0.631051752921536,"Varianza",0.219024473175939
0.631051752921536,"Error de Bayes (irreducible)",0.06
0.631051752921536,"Error de prueba (Test MSE)",0.340279737235961
0.631051752921536,"Error de entrenamiento",0.272832851636422
0.632721202003339,"Sesgo cuadrático (bias²)",0.0607021719560425
0.632721202003339,"Varianza",0.220184865705503
0.632721202003339,"Error de Bayes (irreducible)",0.06
0.632721202003339,"Error de prueba (Test MSE)",0.340887037661545
0.632721202003339,"Error de entrenamiento",0.272020144871391
0.634390651085142,"Sesgo cuadrático (bias²)",0.0601515882062759
0.634390651085142,"Varianza",0.221348324001327
0.634390651085142,"Error de Bayes (irreducible)",0.06
0.634390651085142,"Error de prueba (Test MSE)",0.341499912207603
0.634390651085142,"Error de entrenamiento",0.271207716812383
0.636060100166945,"Sesgo cuadrático (bias²)",0.0596035128107224
0.636060100166945,"Varianza",0.222514848063411
0.636060100166945,"Error de Bayes (irreducible)",0.06
0.636060100166945,"Error de prueba (Test MSE)",0.342118360874134
0.636060100166945,"Error de entrenamiento",0.270395567459399
0.637729549248748,"Sesgo cuadrático (bias²)",0.0590579457693819
0.637729549248748,"Varianza",0.223684437891756
0.637729549248748,"Error de Bayes (irreducible)",0.06
0.637729549248748,"Error de prueba (Test MSE)",0.342742383661138
0.637729549248748,"Error de entrenamiento",0.269583696812439
0.639398998330551,"Sesgo cuadrático (bias²)",0.0585148870822545
0.639398998330551,"Varianza",0.224857093486362
0.639398998330551,"Error de Bayes (irreducible)",0.06
0.639398998330551,"Error de prueba (Test MSE)",0.343371980568616
0.639398998330551,"Error de entrenamiento",0.268772104871503
0.641068447412354,"Sesgo cuadrático (bias²)",0.0579743367493402
0.641068447412354,"Varianza",0.226032814847227
0.641068447412354,"Error de Bayes (irreducible)",0.06
0.641068447412354,"Error de prueba (Test MSE)",0.344007151596567
0.641068447412354,"Error de entrenamiento",0.26796079163659
0.642737896494157,"Sesgo cuadrático (bias²)",0.0574362947706389
0.642737896494157,"Varianza",0.227211601974353
0.642737896494157,"Error de Bayes (irreducible)",0.06
0.642737896494157,"Error de prueba (Test MSE)",0.344647896744992
0.642737896494157,"Error de entrenamiento",0.2671497571077
0.64440734557596,"Sesgo cuadrático (bias²)",0.0569007611461507
0.64440734557596,"Varianza",0.22839345486774
0.64440734557596,"Error de Bayes (irreducible)",0.06
0.64440734557596,"Error de prueba (Test MSE)",0.345294216013891
0.64440734557596,"Error de entrenamiento",0.266339001284835
0.646076794657763,"Sesgo cuadrático (bias²)",0.0563677358758755
0.646076794657763,"Varianza",0.229578373527387
0.646076794657763,"Error de Bayes (irreducible)",0.06
0.646076794657763,"Error de prueba (Test MSE)",0.345946109403263
0.646076794657763,"Error de entrenamiento",0.265528524167993
0.647746243739566,"Sesgo cuadrático (bias²)",0.0558372189598134
0.647746243739566,"Varianza",0.230766357953294
0.647746243739566,"Error de Bayes (irreducible)",0.06
0.647746243739566,"Error de prueba (Test MSE)",0.346603576913108
0.647746243739566,"Error de entrenamiento",0.264718325757175
0.649415692821369,"Sesgo cuadrático (bias²)",0.0553092103979643
0.649415692821369,"Varianza",0.231957408145462
0.649415692821369,"Error de Bayes (irreducible)",0.06
0.649415692821369,"Error de prueba (Test MSE)",0.347266618543427
0.649415692821369,"Error de entrenamiento",0.26390840605238
0.651085141903172,"Sesgo cuadrático (bias²)",0.0547837101903283
0.651085141903172,"Varianza",0.233151524103891
0.651085141903172,"Error de Bayes (irreducible)",0.06
0.651085141903172,"Error de prueba (Test MSE)",0.347935234294219
0.651085141903172,"Error de entrenamiento",0.263098765053609
0.652754590984975,"Sesgo cuadrático (bias²)",0.0542607183369054
0.652754590984975,"Varianza",0.234348705828579
0.652754590984975,"Error de Bayes (irreducible)",0.06
0.652754590984975,"Error de prueba (Test MSE)",0.348609424165485
0.652754590984975,"Error de entrenamiento",0.262289402760862
0.654424040066778,"Sesgo cuadrático (bias²)",0.0537402348376955
0.654424040066778,"Varianza",0.235548953319528
0.654424040066778,"Error de Bayes (irreducible)",0.06
0.654424040066778,"Error de prueba (Test MSE)",0.349289188157224
0.654424040066778,"Error de entrenamiento",0.261480319174138
0.656093489148581,"Sesgo cuadrático (bias²)",0.0532222596926987
0.656093489148581,"Varianza",0.236752266576738
0.656093489148581,"Error de Bayes (irreducible)",0.06
0.656093489148581,"Error de prueba (Test MSE)",0.349974526269436
0.656093489148581,"Error de entrenamiento",0.260671514293438
0.657762938230384,"Sesgo cuadrático (bias²)",0.052706792901915
0.657762938230384,"Varianza",0.237958645600207
0.657762938230384,"Error de Bayes (irreducible)",0.06
0.657762938230384,"Error de prueba (Test MSE)",0.350665438502122
0.657762938230384,"Error de entrenamiento",0.259862988118762
0.659432387312187,"Sesgo cuadrático (bias²)",0.0521938344653443
0.659432387312187,"Varianza",0.239168090389938
